call_id,incident_id,latitude,longitude,reported_type,timestamp,caller,confidence,hash_key
CALL00486,INC0062,13.01264,77.63345,fire,2025-12-10 12:59:42,+918702382246,0.61,13.013_77.633|fire
CALL00487,INC0074,13.008491,77.59151,medical,2025-12-10 22:52:50,+916678577277,0.82,13.008_77.592|medical
CALL00488,INC0119,13.03775,77.67668,police,2025-12-10 13:00:56,+916961042011,0.77,13.038_77.677|police
CALL00489,INC0125,13.030119,77.566861,police,2025-12-11 04:38:48,+917170236382,0.86,13.03_77.567|police
CALL00490,INC0075,12.922654,77.551066,fire,2025-12-10 13:26:40,+916228807183,0.96,12.923_77.551|fire
CALL00491,INC0063,13.079889,77.5916,police,2025-12-10 16:11:00,+918768360451,0.58,13.08_77.592|police
CALL00492,INC0047,13.090457,77.69761,fire,2025-12-11 02:59:48,+918560190371,0.72,13.09_77.698|fire
CALL00493,INC0143,13.059121,77.548933,fire,2025-12-11 01:31:44,+918813098603,0.66,13.059_77.549|fire
CALL00494,INC0032,12.940692,77.528477,medical,2025-12-11 19:24:12,+919733158671,0.67,12.941_77.528|medical
CALL00495,INC0148,12.95366,77.560753,police,2025-12-10 12:24:00,+916729270477,0.76,12.954_77.561|police
CALL00496,INC0060,13.027596,77.630286,police,2025-12-11 05:46:08,+916260541029,0.66,13.028_77.63|police
CALL00497,INC0130,12.929064,77.684389,medical,2025-12-10 20:17:13,+918502466897,0.95,12.929_77.684|medical
CALL00498,INC0042,13.033386,77.562937,police,2025-12-11 20:56:06,+916465602425,0.93,13.033_77.563|police
CALL00499,INC0134,13.028824,77.587735,police,2025-12-12 00:28:28,+916936807932,0.93,13.029_77.588|police
CALL00500,INC0103,12.932918,77.674469,fire,2025-12-11 19:41:40,+919756666442,0.57,12.933_77.674|fire
CALL00501,INC0085,13.022754,77.697418,medical,2025-12-11 18:14:06,+916952393660,0.5,13.023_77.697|medical
CALL00502,INC0199,12.936373,77.586421,fire,2025-12-10 12:02:38,+918444782324,0.82,12.936_77.586|fire
CALL00503,INC0124,13.003604,77.677539,police,2025-12-11 21:35:07,+917567115009,0.64,13.004_77.678|police
CALL00504,INC0086,13.045629,77.556035,fire,2025-12-11 19:08:24,+916883960171,0.67,13.046_77.556|fire
CALL00505,INC0192,12.971484,77.618643,police,2025-12-10 17:40:45,+919214085409,0.88,12.971_77.619|police
CALL00506,INC0150,13.054533,77.663944,police,2025-12-11 15:03:46,+918358388720,0.8,13.055_77.664|police
CALL00507,INC0086,13.045027,77.555993,fire,2025-12-10 10:57:27,+919248454533,0.87,13.045_77.556|fire
CALL00508,INC0135,12.925553,77.562546,fire,2025-12-11 14:54:12,+919758086662,0.67,12.926_77.563|fire
CALL00509,INC0056,12.911686,77.664864,police,2025-12-11 19:12:21,+916460029662,0.69,12.912_77.665|police
CALL00510,INC0196,12.910069,77.618998,fire,2025-12-11 21:49:30,+916446110715,0.91,12.91_77.619|fire
CALL00511,INC0026,12.899988,77.680894,police,2025-12-11 09:33:00,+916646864046,0.75,12.9_77.681|police
CALL00512,INC0094,12.953189,77.664163,police,2025-12-12 01:23:12,+918017398207,0.63,12.953_77.664|police
CALL00513,INC0044,13.01168,77.50202,medical,2025-12-11 23:36:54,+916532025526,0.5,13.012_77.502|medical
CALL00514,INC0001,13.011669,77.629302,police,2025-12-11 10:16:16,+916475250237,0.7,13.012_77.629|police
CALL00515,INC0019,13.012441,77.63057,police,2025-12-12 00:20:30,+916422619534,0.9,13.012_77.631|police
CALL00516,INC0146,13.05981,77.542075,medical,2025-12-11 20:33:00,+918128484395,0.75,13.06_77.542|medical
CALL00517,INC0173,13.015179,77.604302,fire,2025-12-11 10:25:28,+916771120037,0.7,13.015_77.604|fire
CALL00518,INC0019,13.012973,77.631257,police,2025-12-12 01:52:18,+918666526132,0.78,13.013_77.631|police
CALL00519,INC0066,13.017177,77.610719,police,2025-12-11 03:19:06,+917026220501,0.53,13.017_77.611|police
CALL00520,INC0134,13.028684,77.586907,fire,2025-12-11 18:57:20,+916512244277,0.66,13.029_77.587|fire
CALL00521,INC0087,13.037283,77.664355,fire,2025-12-10 18:07:50,+918334725037,0.58,13.037_77.664|fire
CALL00522,INC0003,13.09462,77.61353,fire,2025-12-11 01:50:06,+918274271975,0.77,13.095_77.614|fire
CALL00523,INC0142,12.945993,77.531764,medical,2025-12-12 00:05:48,+917699343014,0.7,12.946_77.532|medical
CALL00524,INC0060,13.027998,77.630401,police,2025-12-11 15:35:08,+917538530054,0.69,13.028_77.63|police
CALL00525,INC0066,13.017112,77.610302,police,2025-12-11 16:48:45,+916172731448,0.98,13.017_77.61|police
CALL00526,INC0108,12.926678,77.523871,fire,2025-12-11 00:48:10,+917488518656,0.77,12.927_77.524|fire
CALL00527,INC0133,13.096521,77.538516,police,2025-12-11 06:23:51,+918177202346,0.79,13.097_77.539|police
CALL00528,INC0191,12.933903,77.663164,fire,2025-12-11 21:24:00,+916089614904,0.88,12.934_77.663|fire
CALL00529,INC0114,12.990626,77.663723,medical,2025-12-11 13:58:36,+917831035673,0.73,12.991_77.664|medical
CALL00530,INC0047,13.090801,77.697733,fire,2025-12-11 18:27:00,+919506200271,0.94,13.091_77.698|fire
CALL00531,INC0159,13.040585,77.62284,medical,2025-12-10 17:52:57,+917089691670,0.57,13.041_77.623|medical
CALL00532,INC0061,13.017337,77.642911,fire,2025-12-12 04:20:00,+918380883533,0.61,13.017_77.643|fire
CALL00533,INC0050,12.966124,77.6554,fire,2025-12-11 15:23:16,+916061846396,0.94,12.966_77.655|fire
CALL00534,INC0152,12.918008,77.58531,medical,2025-12-10 14:04:54,+916596422694,0.58,12.918_77.585|medical
CALL00535,INC0161,12.988105,77.685535,fire,2025-12-11 16:14:55,+918605943550,0.74,12.988_77.686|fire
CALL00536,INC0170,12.982407,77.608765,fire,2025-12-11 03:57:04,+917086625188,0.75,12.982_77.609|fire
CALL00537,INC0049,12.985506,77.62371,medical,2025-12-10 15:27:30,+916494382791,0.88,12.986_77.624|medical
CALL00538,INC0055,12.936536,77.570237,police,2025-12-11 23:54:06,+917774167184,0.86,12.937_77.57|police
CALL00539,INC0004,12.976886,77.519872,fire,2025-12-12 03:07:12,+918965762467,0.77,12.977_77.52|fire
CALL00540,INC0090,12.94368,77.508896,fire,2025-12-11 15:57:00,+917078110652,0.87,12.944_77.509|fire
CALL00541,INC0036,13.071092,77.547531,medical,2025-12-11 11:39:04,+918483834668,0.54,13.071_77.548|medical
CALL00542,INC0088,12.911803,77.663105,police,2025-12-11 13:21:30,+917934774065,0.75,12.912_77.663|police
CALL00543,INC0151,13.006628,77.596312,medical,2025-12-10 13:43:54,+916688966816,0.8,13.007_77.596|medical
CALL00544,INC0149,13.057319,77.570558,fire,2025-12-11 11:39:12,+919406514735,0.58,13.057_77.571|fire
CALL00545,INC0146,13.06027,77.542718,medical,2025-12-11 13:31:15,+918609077839,0.83,13.06_77.543|medical
CALL00546,INC0170,12.98244,77.609081,fire,2025-12-12 03:59:00,+918712533173,0.51,12.982_77.609|fire
CALL00547,INC0073,13.083579,77.603635,fire,2025-12-11 09:13:22,+917898917245,0.87,13.084_77.604|fire
CALL00548,INC0008,13.053628,77.505073,fire,2025-12-11 14:17:32,+918405355364,0.57,13.054_77.505|fire
CALL00549,INC0069,12.983339,77.688545,medical,2025-12-10 19:53:42,+917170523653,0.88,12.983_77.689|medical
CALL00550,INC0135,12.926276,77.562675,fire,2025-12-10 17:28:20,+919076679251,0.83,12.926_77.563|fire
CALL00551,INC0189,13.036248,77.592437,fire,2025-12-11 23:38:29,+919831236997,0.81,13.036_77.592|fire
CALL00552,INC0109,13.087917,77.509844,medical,2025-12-11 21:15:36,+918721648447,0.83,13.088_77.51|medical
CALL00553,INC0172,12.974602,77.598554,medical,2025-12-12 02:51:27,+918511166867,0.85,12.975_77.599|medical
CALL00554,INC0109,13.088118,77.509228,medical,2025-12-11 20:19:04,+918039863348,0.77,13.088_77.509|medical
CALL00555,INC0094,12.953451,77.664656,police,2025-12-12 04:42:30,+917343779057,0.9,12.953_77.665|police
CALL00556,INC0003,13.094554,77.614295,fire,2025-12-12 01:42:00,+918641717119,0.92,13.095_77.614|fire
CALL00557,INC0071,12.985466,77.609131,fire,2025-12-10 14:57:45,+919036507015,0.94,12.985_77.609|fire
CALL00558,INC0172,12.974323,77.598704,medical,2025-12-11 15:37:12,+916407987942,0.92,12.974_77.599|medical
CALL00559,INC0115,12.934939,77.658357,fire,2025-12-10 19:57:23,+918434706733,0.8,12.935_77.658|fire
CALL00560,INC0010,12.979229,77.591819,police,2025-12-11 23:58:40,+919123742319,0.83,12.979_77.592|police
CALL00561,INC0084,12.994022,77.536819,fire,2025-12-11 05:49:00,+919886498851,0.82,12.994_77.537|fire
CALL00562,INC0176,13.036144,77.607701,fire,2025-12-11 16:56:22,+917010556288,0.99,13.036_77.608|fire
CALL00563,INC0044,13.011411,77.501515,medical,2025-12-11 12:27:46,+917711158621,0.93,13.011_77.502|medical
CALL00564,INC0177,12.980346,77.537384,medical,2025-12-11 20:58:24,+918529089829,0.61,12.98_77.537|medical
CALL00565,INC0133,13.096191,77.53797,police,2025-12-10 08:47:05,+918513774332,0.82,13.096_77.538|police
CALL00566,INC0044,13.011171,77.502215,police,2025-12-11 22:02:52,+919257852700,0.69,13.011_77.502|police
CALL00567,INC0197,12.923702,77.611287,fire,2025-12-10 10:12:18,+916895741598,0.7,12.924_77.611|fire
CALL00568,INC0126,12.950567,77.623377,fire,2025-12-11 13:39:44,+917322247512,0.96,12.951_77.623|fire
CALL00569,INC0032,12.940684,77.528593,medical,2025-12-12 00:27:44,+916904192386,0.87,12.941_77.529|medical
CALL00570,INC0169,12.926637,77.551563,fire,2025-12-10 17:39:30,+919891583752,0.87,12.927_77.552|fire
CALL00571,INC0069,12.98403,77.688592,medical,2025-12-11 05:24:45,+917782787921,0.97,12.984_77.689|medical
CALL00572,INC0184,13.020292,77.604356,fire,2025-12-12 03:32:08,+917922504536,0.81,13.02_77.604|fire
CALL00573,INC0140,12.91841,77.66656,fire,2025-12-12 05:21:45,+917299936999,0.57,12.918_77.667|fire
CALL00574,INC0182,12.961614,77.602215,fire,2025-12-11 01:03:38,+918841713374,0.67,12.962_77.602|fire
CALL00575,INC0098,13.087613,77.51922,fire,2025-12-12 05:31:15,+919662389634,0.74,13.088_77.519|fire
CALL00576,INC0063,13.080267,77.591836,police,2025-12-11 10:33:36,+918134300255,0.51,13.08_77.592|police
CALL00577,INC0167,12.994397,77.65788,medical,2025-12-11 20:32:36,+916206425892,0.52,12.994_77.658|medical
CALL00578,INC0136,12.919451,77.649899,police,2025-12-11 12:25:06,+918394585009,0.63,12.919_77.65|police
CALL00579,INC0172,12.974531,77.598304,medical,2025-12-10 23:55:21,+916897663322,0.78,12.975_77.598|medical
CALL00580,INC0196,12.90998,77.619619,fire,2025-12-11 08:58:20,+918014566377,0.58,12.91_77.62|fire
CALL00581,INC0099,12.940933,77.631695,police,2025-12-10 13:58:17,+917978378626,0.74,12.941_77.632|police
CALL00582,INC0135,12.92603,77.562817,fire,2025-12-12 04:27:30,+917317612701,0.86,12.926_77.563|fire
CALL00583,INC0121,12.990887,77.682103,fire,2025-12-11 11:02:41,+918640634295,0.61,12.991_77.682|fire
CALL00584,INC0161,12.987699,77.685321,fire,2025-12-11 07:31:20,+916930101359,0.62,12.988_77.685|fire
CALL00585,INC0167,12.995138,77.658338,medical,2025-12-11 03:30:00,+919943693356,0.79,12.995_77.658|medical
CALL00586,INC0111,13.040753,77.540891,police,2025-12-11 08:54:18,+916860679152,0.97,13.041_77.541|police
CALL00587,INC0105,12.96083,77.696216,police,2025-12-10 13:22:51,+917841532130,0.61,12.961_77.696|police
CALL00588,INC0180,13.008737,77.523264,medical,2025-12-11 23:12:00,+918257882700,0.59,13.009_77.523|medical
CALL00589,INC0081,12.966471,77.571289,fire,2025-12-10 13:23:57,+918316023234,0.54,12.966_77.571|fire
CALL00590,INC0044,13.011459,77.502063,medical,2025-12-11 22:11:10,+916185568979,0.76,13.011_77.502|medical
CALL00591,INC0126,12.950245,77.623601,fire,2025-12-11 21:15:57,+917480440896,0.62,12.95_77.624|fire
CALL00592,INC0132,12.979182,77.524119,fire,2025-12-11 06:12:00,+918533563633,0.93,12.979_77.524|fire
CALL00593,INC0154,13.035357,77.687194,police,2025-12-10 10:57:54,+916880959403,0.91,13.035_77.687|police
CALL00594,INC0171,12.979104,77.606587,fire,2025-12-10 22:11:24,+917016850831,0.74,12.979_77.607|fire
CALL00595,INC0163,13.004627,77.690507,fire,2025-12-11 01:51:00,+916637613356,0.62,13.005_77.691|fire
CALL00596,INC0181,12.962226,77.535486,police,2025-12-11 06:30:56,+917537670774,0.82,12.962_77.535|police
CALL00597,INC0190,13.076482,77.514397,medical,2025-12-12 07:15:45,+917280683548,0.85,13.076_77.514|medical
CALL00598,INC0104,13.023453,77.560783,fire,2025-12-10 16:48:14,+917682211234,0.82,13.023_77.561|fire
CALL00599,INC0116,13.025865,77.616277,fire,2025-12-11 03:58:00,+917799313772,0.91,13.026_77.616|fire
CALL00600,INC0032,12.940653,77.529035,medical,2025-12-10 16:10:00,+919266090921,0.96,12.941_77.529|medical
CALL00601,INC0125,13.030518,77.566312,police,2025-12-12 05:54:35,+918520393464,0.67,13.031_77.566|police
CALL00602,INC0092,12.901464,77.678762,fire,2025-12-12 04:58:58,+918594717926,0.97,12.901_77.679|fire
CALL00603,INC0181,12.962488,77.535404,police,2025-12-10 13:51:45,+918358146933,0.64,12.962_77.535|police
CALL00604,INC0052,12.951343,77.522936,fire,2025-12-11 02:07:12,+918897007682,0.91,12.951_77.523|fire
CALL00605,INC0139,12.911585,77.61914,police,2025-12-12 09:34:35,+918429200150,0.54,12.912_77.619|police
CALL00606,INC0043,13.060274,77.634979,police,2025-12-10 14:03:36,+917361561962,0.89,13.06_77.635|police
CALL00607,INC0146,13.059376,77.542032,medical,2025-12-10 12:53:23,+919064313765,0.84,13.059_77.542|medical
CALL00608,INC0091,12.964392,77.5981,medical,2025-12-12 01:02:24,+917978523883,0.71,12.964_77.598|medical
CALL00609,INC0116,13.025156,77.616858,fire,2025-12-11 07:41:00,+917807969547,0.72,13.025_77.617|fire
CALL00610,INC0179,12.98386,77.536347,fire,2025-12-11 05:21:00,+916701276147,0.77,12.984_77.536|fire
CALL00611,INC0038,13.045775,77.563784,medical,2025-12-10 17:40:27,+919199191229,0.79,13.046_77.564|medical
CALL00612,INC0101,12.940917,77.572695,medical,2025-12-11 04:24:00,+916501554173,0.68,12.941_77.573|medical
CALL00613,INC0196,12.90996,77.619247,fire,2025-12-12 07:30:27,+919162247056,0.87,12.91_77.619|fire
CALL00614,INC0062,13.012386,77.633455,fire,2025-12-11 14:11:18,+916223092753,0.92,13.012_77.633|fire
CALL00615,INC0007,13.002257,77.656104,fire,2025-12-11 19:52:30,+919089713621,0.53,13.002_77.656|fire
CALL00616,INC0118,12.915457,77.673666,medical,2025-12-10 13:38:48,+917523498330,0.92,12.915_77.674|medical
CALL00617,INC0008,13.053912,77.505414,police,2025-12-11 02:10:02,+918823288132,0.95,13.054_77.505|police
CALL00618,INC0188,12.961589,77.599521,police,2025-12-11 02:53:00,+919900839957,0.81,12.962_77.6|police
CALL00619,INC0138,12.959175,77.692078,medical,2025-12-10 13:09:30,+917579953100,0.74,12.959_77.692|medical
CALL00620,INC0147,13.092027,77.506674,fire,2025-12-11 08:58:20,+917424458153,0.6,13.092_77.507|fire
CALL00621,INC0157,13.003104,77.519848,medical,2025-12-12 10:22:12,+919907024661,0.55,13.003_77.52|medical
CALL00622,INC0044,13.01167,77.502422,police,2025-12-12 10:37:26,+916820208408,0.68,13.012_77.502|police
CALL00623,INC0002,13.089779,77.605919,medical,2025-12-11 04:46:00,+919106778793,0.93,13.09_77.606|medical
CALL00624,INC0020,12.905507,77.566539,police,2025-12-11 18:40:00,+916971972670,0.61,12.906_77.567|police
CALL00625,INC0076,13.034473,77.500167,police,2025-12-10 10:36:15,+919544951122,0.87,13.034_77.5|police
CALL00626,INC0076,13.035218,77.499913,police,2025-12-12 06:04:50,+917371261724,0.53,13.035_77.5|police
CALL00627,INC0019,13.012707,77.631247,police,2025-12-10 12:00:21,+917247050639,0.65,13.013_77.631|police
CALL00628,INC0145,13.073316,77.681626,fire,2025-12-10 09:02:48,+918409371598,0.75,13.073_77.682|fire
CALL00629,INC0181,12.962416,77.534875,police,2025-12-10 21:27:13,+916390977395,0.69,12.962_77.535|police
CALL00630,INC0010,12.979414,77.591968,police,2025-12-11 08:40:30,+918937269591,0.52,12.979_77.592|police
CALL00631,INC0105,12.961723,77.696557,police,2025-12-12 12:35:00,+919889344485,0.58,12.962_77.697|police
CALL00632,INC0092,12.90125,77.678911,fire,2025-12-11 21:34:08,+917311681428,0.6,12.901_77.679|fire
CALL00633,INC0195,13.068372,77.528573,fire,2025-12-10 18:54:06,+916625267404,0.55,13.068_77.529|fire
CALL00634,INC0108,12.926751,77.52411,fire,2025-12-10 13:17:00,+916894541481,0.92,12.927_77.524|fire
CALL00635,INC0020,12.906184,77.565948,police,2025-12-11 09:24:00,+916124965573,0.7,12.906_77.566|police
CALL00636,INC0027,13.009471,77.618303,police,2025-12-10 10:39:00,+917273791968,0.87,13.009_77.618|police
CALL00637,INC0180,13.008356,77.523401,medical,2025-12-11 23:48:45,+919210726171,0.78,13.008_77.523|medical
CALL00638,INC0181,12.962073,77.534899,police,2025-12-11 16:04:38,+918215052428,0.95,12.962_77.535|police
CALL00639,INC0156,12.944584,77.569782,fire,2025-12-11 20:33:54,+917841757510,0.87,12.945_77.57|fire
CALL00640,INC0121,12.990299,77.68203,fire,2025-12-12 04:26:40,+917147527545,0.55,12.99_77.682|fire
CALL00641,INC0005,13.053253,77.696508,fire,2025-12-10 14:24:36,+918851201231,0.52,13.053_77.697|fire
CALL00642,INC0002,13.089125,77.605834,fire,2025-12-12 11:43:00,+918662739144,0.54,13.089_77.606|fire
CALL00643,INC0008,13.054003,77.505033,fire,2025-12-11 00:15:13,+916636429957,0.93,13.054_77.505|fire
CALL00644,INC0178,13.0506,77.532506,medical,2025-12-11 13:52:28,+917093517997,0.54,13.051_77.533|medical
CALL00645,INC0188,12.962142,77.598975,police,2025-12-11 01:22:45,+916357154464,0.89,12.962_77.599|police
CALL00646,INC0112,12.982857,77.692422,police,2025-12-10 12:29:10,+916772520358,0.58,12.983_77.692|police
CALL00647,INC0008,13.054364,77.505482,fire,2025-12-11 03:56:57,+916256626568,0.98,13.054_77.505|fire
CALL00648,INC0182,12.960935,77.602019,fire,2025-12-12 11:39:36,+916645616187,0.85,12.961_77.602|fire
CALL00649,INC0091,12.964368,77.597863,medical,2025-12-10 16:50:01,+917362879219,0.74,12.964_77.598|medical
CALL00650,INC0033,13.071364,77.691947,fire,2025-12-11 07:06:40,+917921719067,0.63,13.071_77.692|fire
CALL00651,INC0018,12.979814,77.514005,police,2025-12-11 02:37:33,+916576397923,0.5,12.98_77.514|police
CALL00652,INC0082,13.06902,77.530238,fire,2025-12-11 23:28:56,+917327315513,0.89,13.069_77.53|fire
CALL00653,INC0193,13.090014,77.694934,medical,2025-12-11 07:13:04,+919647816125,0.55,13.09_77.695|medical
CALL00654,INC0057,12.924479,77.637755,police,2025-12-12 09:03:00,+916294427958,0.72,12.924_77.638|police
CALL00655,INC0150,13.054513,77.663962,police,2025-12-11 08:55:35,+918353990464,0.68,13.055_77.664|police
CALL00656,INC0150,13.054467,77.664503,police,2025-12-11 13:31:12,+916476416396,0.79,13.054_77.665|police
CALL00657,INC0079,12.961004,77.631708,fire,2025-12-11 00:14:33,+916146788257,0.7,12.961_77.632|fire
CALL00658,INC0068,13.064928,77.580398,medical,2025-12-11 17:04:58,+917095848359,0.57,13.065_77.58|medical
CALL00659,INC0050,12.966399,77.656048,medical,2025-12-12 07:35:40,+919267580441,0.85,12.966_77.656|medical
CALL00660,INC0120,13.0642,77.563654,fire,2025-12-10 10:01:00,+919227883534,0.77,13.064_77.564|fire
CALL00661,INC0150,13.053823,77.664614,police,2025-12-12 10:29:35,+918959918841,0.73,13.054_77.665|police
CALL00662,INC0036,13.070967,77.547314,medical,2025-12-10 18:28:54,+916726496580,0.9,13.071_77.547|medical
CALL00663,INC0036,13.071221,77.547485,medical,2025-12-10 10:56:48,+919965555714,0.82,13.071_77.547|medical
CALL00664,INC0004,12.976212,77.519877,fire,2025-12-10 13:43:04,+919339985994,0.82,12.976_77.52|fire
CALL00665,INC0152,12.917646,77.585411,medical,2025-12-11 15:13:05,+917203767612,0.74,12.918_77.585|medical
CALL00666,INC0107,12.987125,77.627194,police,2025-12-12 11:03:36,+918594100637,0.88,12.987_77.627|police
CALL00667,INC0103,12.933002,77.67526,fire,2025-12-11 14:56:29,+917805971762,0.91,12.933_77.675|fire
CALL00668,INC0008,13.054337,77.505541,fire,2025-12-11 14:03:36,+918213730043,0.74,13.054_77.506|fire
CALL00669,INC0003,13.09512,77.614297,fire,2025-12-11 11:41:21,+918364886782,0.81,13.095_77.614|fire
CALL00670,INC0006,12.981958,77.622073,police,2025-12-11 11:32:40,+916690869509,0.51,12.982_77.622|police
CALL00671,INC0048,12.96165,77.600949,police,2025-12-12 13:40:48,+917252331472,0.76,12.962_77.601|police
CALL00672,INC0169,12.926846,77.551982,fire,2025-12-11 03:24:48,+919948288122,0.92,12.927_77.552|fire
CALL00673,INC0160,13.030838,77.587369,police,2025-12-11 15:35:37,+917929059731,0.66,13.031_77.587|police
CALL00674,INC0106,12.931549,77.593598,medical,2025-12-11 10:23:54,+916612564199,0.86,12.932_77.594|medical
CALL00675,INC0182,12.960957,77.602712,fire,2025-12-10 19:03:45,+918898818722,0.74,12.961_77.603|fire
CALL00676,INC0084,12.99425,77.536495,fire,2025-12-11 15:10:16,+918868865279,0.68,12.994_77.536|fire
CALL00677,INC0168,13.044137,77.527203,medical,2025-12-12 01:22:20,+919383898791,0.55,13.044_77.527|medical
CALL00678,INC0082,13.068741,77.53062,fire,2025-12-10 18:32:48,+916215563621,0.75,13.069_77.531|fire
CALL00679,INC0029,13.064686,77.603268,medical,2025-12-12 06:23:54,+919433902937,0.94,13.065_77.603|medical
CALL00680,INC0094,12.953978,77.664331,police,2025-12-10 22:44:00,+916082005584,0.89,12.954_77.664|police
CALL00681,INC0171,12.978959,77.606688,fire,2025-12-12 09:11:00,+918693853973,0.75,12.979_77.607|fire
CALL00682,INC0163,13.004327,77.690994,fire,2025-12-11 14:41:24,+916668966078,0.99,13.004_77.691|fire
CALL00683,INC0040,13.020855,77.589738,fire,2025-12-12 13:41:29,+918000021123,0.95,13.021_77.59|fire
CALL00684,INC0157,13.00347,77.519967,medical,2025-12-11 23:42:36,+917105007919,0.7,13.003_77.52|medical
CALL00685,INC0047,13.0908,77.697705,fire,2025-12-12 11:22:30,+916028165312,0.62,13.091_77.698|fire
CALL00686,INC0180,13.008993,77.523167,medical,2025-12-11 09:09:12,+918646932028,0.88,13.009_77.523|medical
CALL00687,INC0006,12.982168,77.622333,police,2025-12-12 02:10:27,+917874783305,0.69,12.982_77.622|police
CALL00688,INC0051,13.092665,77.680841,fire,2025-12-11 19:32:48,+917669220765,0.68,13.093_77.681|fire
CALL00689,INC0006,12.98276,77.622983,police,2025-12-10 23:07:11,+917963730291,0.74,12.983_77.623|police
CALL00690,INC0083,12.952737,77.632322,medical,2025-12-10 18:21:00,+916005287655,0.7,12.953_77.632|medical
CALL00691,INC0006,12.982624,77.622518,police,2025-12-11 11:15:22,+919675299103,0.79,12.983_77.623|police
CALL00692,INC0123,12.967207,77.527064,medical,2025-12-12 06:54:08,+917464487186,0.52,12.967_77.527|medical
CALL00693,INC0021,13.067659,77.568919,police,2025-12-10 18:12:09,+916677491161,0.76,13.068_77.569|police
CALL00694,INC0081,12.965787,77.570781,fire,2025-12-10 19:22:26,+917068493387,0.79,12.966_77.571|fire
CALL00695,INC0120,13.063623,77.563644,fire,2025-12-11 20:29:15,+919559183518,0.56,13.064_77.564|fire
CALL00696,INC0026,12.899746,77.681131,police,2025-12-12 13:56:24,+918956125345,0.61,12.9_77.681|police
CALL00697,INC0114,12.990554,77.663783,medical,2025-12-12 07:37:42,+917364826186,0.69,12.991_77.664|medical
CALL00698,INC0062,13.012677,77.633196,fire,2025-12-12 08:16:42,+919184386758,0.64,13.013_77.633|fire
CALL00699,INC0101,12.941121,77.57292,medical,2025-12-12 06:12:42,+919589742550,0.59,12.941_77.573|medical
CALL00700,INC0181,12.962231,77.534946,police,2025-12-12 07:50:00,+916557266012,0.58,12.962_77.535|police
CALL00701,INC0024,13.011625,77.633756,medical,2025-12-12 11:47:46,+916644442429,0.84,13.012_77.634|medical
CALL00702,INC0194,13.02135,77.611848,fire,2025-12-12 06:24:36,+917361373552,0.99,13.021_77.612|fire
CALL00703,INC0056,12.912443,77.664815,police,2025-12-11 13:05:47,+916747909086,0.95,12.912_77.665|police
CALL00704,INC0032,12.940787,77.529175,medical,2025-12-12 09:05:04,+918337420549,0.59,12.941_77.529|medical
CALL00705,INC0138,12.95892,77.692167,medical,2025-12-12 04:50:45,+918998284779,0.98,12.959_77.692|medical
CALL00706,INC0048,12.961472,77.601104,police,2025-12-12 06:52:14,+917406247044,0.63,12.961_77.601|police
CALL00707,INC0134,13.0295,77.587167,police,2025-12-12 14:23:59,+917539076450,0.74,13.03_77.587|police
CALL00708,INC0188,12.961205,77.598787,police,2025-12-10 21:46:00,+917281154188,0.82,12.961_77.599|police
CALL00709,INC0143,13.059211,77.549249,fire,2025-12-11 04:52:34,+916770514829,0.88,13.059_77.549|fire
CALL00710,INC0169,12.92687,77.551402,fire,2025-12-12 17:59:00,+918440194835,0.6,12.927_77.551|fire
CALL00711,INC0076,13.034633,77.500031,police,2025-12-11 23:30:00,+919822805691,0.77,13.035_77.5|police
CALL00712,INC0195,13.068743,77.528033,fire,2025-12-12 03:54:24,+918866838045,0.98,13.069_77.528|fire
CALL00713,INC0167,12.994706,77.657745,medical,2025-12-12 11:17:47,+919218280215,0.9,12.995_77.658|medical
CALL00714,INC0065,13.050765,77.648776,police,2025-12-10 19:18:18,+918655935489,0.65,13.051_77.649|police
CALL00715,INC0148,12.953285,77.560548,police,2025-12-12 17:12:00,+917865168459,0.83,12.953_77.561|police
CALL00716,INC0019,13.012521,77.630815,police,2025-12-11 06:28:28,+917230733662,0.75,13.013_77.631|police
CALL00717,INC0135,12.925595,77.562707,fire,2025-12-11 19:51:00,+919482908584,0.69,12.926_77.563|fire
CALL00718,INC0066,13.016742,77.610908,police,2025-12-10 09:59:40,+918972621319,0.52,13.017_77.611|police
CALL00719,INC0166,12.913936,77.552271,medical,2025-12-11 12:57:35,+917807263555,0.84,12.914_77.552|medical
CALL00720,INC0035,12.986395,77.687198,fire,2025-12-11 17:48:00,+918430049220,0.64,12.986_77.687|fire
CALL00721,INC0077,13.050476,77.559269,medical,2025-12-11 10:02:10,+917888024924,0.87,13.05_77.559|medical
CALL00722,INC0171,12.978863,77.606122,fire,2025-12-11 23:18:32,+916333745745,0.54,12.979_77.606|fire
CALL00723,INC0016,12.934972,77.64604,police,2025-12-11 19:08:45,+918900087566,0.54,12.935_77.646|police
CALL00724,INC0061,13.016951,77.642922,medical,2025-12-10 15:38:32,+917798581207,0.79,13.017_77.643|medical
CALL00725,INC0003,13.095035,77.613541,fire,2025-12-10 19:40:50,+916471791147,0.97,13.095_77.614|fire
CALL00726,INC0111,13.04074,77.540491,police,2025-12-12 12:13:54,+917406530341,0.69,13.041_77.54|police
CALL00727,INC0157,13.003351,77.519621,medical,2025-12-12 12:30:20,+916060085268,0.82,13.003_77.52|medical
CALL00728,INC0172,12.974352,77.599122,medical,2025-12-11 04:49:44,+918145869715,0.59,12.974_77.599|medical
